,sample_id,construction_site,image_blob_id,date_time,annotation_people_blob_id,annotation_poly_blob_id,annotation_blob_id,poly_objects,dis_people,dis_rebar,dis_formwork,dis_pump,timestep,Site1formwork,Site1rebars,Site1pump,Site1people,Site2formwork,Site2rebars,Site2pump,Site2people,if_Site1_concret,if_Site2_concret
41,2020-08-06-07-31-56,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-31-56.jpg,2020-08-06 07:31:56,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-31-56.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-31-56.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[0, 1, 5]","[0, 0, 0]",2020-08-06 07:31:56,1,0,0,0,5,1,0,0,0,0
42,2020-08-06-07-32-43,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-32-43.jpg,2020-08-06 07:32:43,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-32-43.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-32-43.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[1, 1, 4]","[0, 0, 0]",2020-08-06 07:32:43,2,0,0,0,4,1,0,0,0,0
43,2020-08-06-07-33-29,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-33-29.jpg,2020-08-06 07:33:29,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-33-29.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-33-29.jpg.json,,"['Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[2, 1, 3]","[0, 0, 0]",2020-08-06 07:33:29,3,0,0,0,3,1,0,0,0,0
44,2020-08-06-07-34-16,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-34-16.jpg,2020-08-06 07:34:16,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-34-16.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-34-16.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[2, 1, 2]","[0, 0, 0]",2020-08-06 07:34:16,3,0,0,0,2,1,0,0,0,0
45,2020-08-06-07-35-02,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-35-02.jpg,2020-08-06 07:35:02,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-35-02.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-35-02.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[2, 1, 3]","[0, 0, 0]",2020-08-06 07:35:02,3,0,0,0,3,1,0,0,0,0
46,2020-08-06-07-35-49,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-35-49.jpg,2020-08-06 07:35:49,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-35-49.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-35-49.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[2, 1, 3]","[0, 0, 0]",2020-08-06 07:35:49,3,0,0,0,3,1,0,0,0,0
47,2020-08-06-07-36-35,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-36-35.jpg,2020-08-06 07:36:35,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-36-35.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-36-35.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[2, 1, 3]","[0, 0, 0]",2020-08-06 07:36:35,3,0,0,0,3,1,0,0,0,0
48,2020-08-06-07-37-22,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-37-22.jpg,2020-08-06 07:37:22,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-37-22.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-37-22.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[2, 1, 3]","[0, 0, 0]",2020-08-06 07:37:22,3,0,0,0,3,1,0,0,0,0
49,2020-08-06-07-38-08,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-38-08.jpg,2020-08-06 07:38:08,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-38-08.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-38-08.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[1, 1, 3]","[0, 0, 0]",2020-08-06 07:38:08,2,0,0,0,3,1,0,0,0,0
50,2020-08-06-07-38-55,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-38-55.jpg,2020-08-06 07:38:55,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-38-55.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-38-55.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[1, 1, 3]","[0, 0, 0]",2020-08-06 07:38:55,2,0,0,0,3,1,0,0,0,0
51,2020-08-06-07-39-41,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-39-41.jpg,2020-08-06 07:39:41,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-39-41.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-39-41.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[1, 1, 3]","[0, 0, 0]",2020-08-06 07:39:41,2,0,0,0,3,1,0,0,0,0
52,2020-08-06-07-40-28,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-40-28.jpg,2020-08-06 07:40:28,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-40-28.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-40-28.jpg.json,,"['Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[1, 1, 3]","[0, 0, 0]",2020-08-06 07:40:28,2,0,0,0,3,1,0,0,0,0
53,2020-08-06-07-41-14,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-41-14.jpg,2020-08-06 07:41:14,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-41-14.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-41-14.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[1, 1, 4]","[0, 0, 0]",2020-08-06 07:41:14,2,0,0,0,4,1,0,0,0,0
54,2020-08-06-07-42-01,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-42-01.jpg,2020-08-06 07:42:01,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-42-01.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-42-01.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[1, 1, 4]","[0, 0, 0]",2020-08-06 07:42:01,2,0,0,0,4,1,0,0,0,0
55,2020-08-06-07-42-47,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-42-47.jpg,2020-08-06 07:42:47,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-42-47.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-42-47.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[1, 1, 3]","[0, 0, 0]",2020-08-06 07:42:47,2,0,0,0,3,1,0,0,0,0
56,2020-08-06-07-43-34,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-43-34.jpg,2020-08-06 07:43:34,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-43-34.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-43-34.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[0, 1, 3]","[0, 0, 0]",2020-08-06 07:43:34,1,0,0,0,3,1,0,0,0,0
57,2020-08-06-07-44-20,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-44-20.jpg,2020-08-06 07:44:20,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-44-20.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-44-20.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[0, 1, 3]","[0, 0, 0]",2020-08-06 07:44:20,1,0,0,0,3,1,0,0,0,0
58,2020-08-06-07-45-07,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-45-07.jpg,2020-08-06 07:45:07,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-45-07.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-45-07.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[0, 1, 5]","[0, 0, 0]",2020-08-06 07:45:07,1,0,0,0,5,1,0,0,0,0
59,2020-08-06-07-45-53,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-45-53.jpg,2020-08-06 07:45:53,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-45-53.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-45-53.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[0, 1, 5]","[0, 0, 0]",2020-08-06 07:45:53,1,0,0,0,5,1,0,0,0,0
60,2020-08-06-07-46-40,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-46-40.jpg,2020-08-06 07:46:40,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-46-40.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-46-40.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[0, 1, 4]","[0, 0, 0]",2020-08-06 07:46:40,1,0,0,0,4,1,0,0,0,0
61,2020-08-06-07-47-26,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-47-26.jpg,2020-08-06 07:47:26,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-47-26.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-47-26.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[1, 1, 4]","[0, 0, 0]",2020-08-06 07:47:26,2,0,0,0,4,1,0,0,0,0
62,2020-08-06-07-48-13,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-48-13.jpg,2020-08-06 07:48:13,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-48-13.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-48-13.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[1, 1, 4]","[0, 0, 0]",2020-08-06 07:48:13,2,0,0,0,4,1,0,0,0,0
63,2020-08-06-07-48-59,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-48-59.jpg,2020-08-06 07:48:59,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-48-59.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-48-59.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[1, 1, 3]","[0, 0, 0]",2020-08-06 07:48:59,2,0,0,0,3,1,0,0,0,0
64,2020-08-06-07-49-46,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-49-46.jpg,2020-08-06 07:49:46,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-49-46.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-49-46.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[3, 1, 2]","[0, 0, 0]",2020-08-06 07:49:46,4,0,0,0,2,1,0,0,0,0
65,2020-08-06-07-50-32,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-50-32.jpg,2020-08-06 07:50:32,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-50-32.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-50-32.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[3, 1, 2]","[0, 0, 0]",2020-08-06 07:50:32,4,0,0,0,2,1,0,0,0,0
66,2020-08-06-07-51-19,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-51-19.jpg,2020-08-06 07:51:19,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-51-19.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-51-19.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[2, 1, 2]","[0, 0, 0]",2020-08-06 07:51:19,3,0,0,0,2,1,0,0,0,0
67,2020-08-06-07-52-05,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-52-05.jpg,2020-08-06 07:52:05,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-52-05.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-52-05.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[3, 1, 3]","[0, 0, 0]",2020-08-06 07:52:05,4,0,0,0,3,1,0,0,0,0
68,2020-08-06-07-52-52,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-52-52.jpg,2020-08-06 07:52:52,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-52-52.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-52-52.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[3, 1, 3]","[0, 0, 0]",2020-08-06 07:52:52,4,0,0,0,3,1,0,0,0,0
69,2020-08-06-07-53-38,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-53-38.jpg,2020-08-06 07:53:38,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-53-38.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-53-38.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[1, 1, 3]","[0, 0, 0]",2020-08-06 07:53:38,2,0,0,0,3,1,0,0,0,0
70,2020-08-06-07-54-24,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-54-24.jpg,2020-08-06 07:54:24,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-54-24.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-54-24.jpg.json,,"['Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[1, 1, 2]","[0, 0, 0]",2020-08-06 07:54:24,2,0,0,0,2,1,0,0,0,0
71,2020-08-06-07-55-11,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-55-11.jpg,2020-08-06 07:55:11,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-55-11.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-55-11.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[1, 1, 3]","[0, 0, 0]",2020-08-06 07:55:11,2,0,0,0,3,1,0,0,0,0
72,2020-08-06-07-55-57,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-55-57.jpg,2020-08-06 07:55:57,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-55-57.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-55-57.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[2, 1, 2]","[0, 0, 0]",2020-08-06 07:55:57,3,0,0,0,2,1,0,0,0,0
73,2020-08-06-07-56-44,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-56-44.jpg,2020-08-06 07:56:44,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-56-44.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-56-44.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[2, 1, 4]","[0, 0, 0]",2020-08-06 07:56:44,3,0,0,0,4,1,0,0,0,0
74,2020-08-06-07-57-30,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-57-30.jpg,2020-08-06 07:57:30,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-57-30.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-57-30.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[2, 1, 4]","[0, 0, 0]",2020-08-06 07:57:30,3,0,0,0,4,1,0,0,0,0
75,2020-08-06-07-58-17,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-58-17.jpg,2020-08-06 07:58:17,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-58-17.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-58-17.jpg.json,,"['Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[1, 1, 2]","[0, 0, 0]",2020-08-06 07:58:17,2,0,0,0,2,1,0,0,0,0
76,2020-08-06-07-59-03,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-59-03.jpg,2020-08-06 07:59:03,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-59-03.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-59-03.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[1, 1, 2]","[0, 0, 0]",2020-08-06 07:59:03,2,0,0,0,2,1,0,0,0,0
77,2020-08-06-07-59-50,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-07-59-50.jpg,2020-08-06 07:59:50,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-07-59-50.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-07-59-50.jpg.json,,"['Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[1, 1, 2]","[0, 0, 0]",2020-08-06 07:59:50,2,0,0,0,2,1,0,0,0,0
78,2020-08-06-08-00-36,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-08-00-36.jpg,2020-08-06 08:00:36,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-08-00-36.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-08-00-36.jpg.json,,"['Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[1, 1, 2]","[0, 0, 0]",2020-08-06 08:00:36,2,0,0,0,2,1,0,0,0,0
79,2020-08-06-08-01-23,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-08-01-23.jpg,2020-08-06 08:01:23,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-08-01-23.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-08-01-23.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[2, 1, 2]","[0, 0, 0]",2020-08-06 08:01:23,3,0,0,0,2,1,0,0,0,0
80,2020-08-06-08-02-09,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-08-02-09.jpg,2020-08-06 08:02:09,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-08-02-09.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-08-02-09.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[1, 1, 2]","[0, 0, 0]",2020-08-06 08:02:09,2,0,0,0,2,1,0,0,0,0
81,2020-08-06-08-02-56,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-08-02-56.jpg,2020-08-06 08:02:56,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-08-02-56.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-08-02-56.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[1, 1, 3]","[0, 0, 0]",2020-08-06 08:02:56,2,0,0,0,3,1,0,0,0,0
82,2020-08-06-08-03-42,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-08-03-42.jpg,2020-08-06 08:03:42,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-08-03-42.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-08-03-42.jpg.json,,"['Vertical_formwork', 'Rebars', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[1, 1, 2]","[0, 0, 0]",2020-08-06 08:03:42,2,0,0,0,2,1,0,0,0,0
